Wall time,Step,Value
1749447372.190354,16325120,1000.0
1749447385.8771167,16329600,1000.0
1749447408.632566,16337024,1000.0
1749447492.6196594,16364544,1000.0
1749447743.839809,16446976,1000.0
1749447756.3023808,16451072,1000.0
1749447836.6612916,16477440,1000.0
1749449176.2846992,16916480,1000.0
1749449318.3744023,16963072,1000.0
1749449951.3792217,17170560,1000.0
1749450144.9564602,17234048,1000.0
1749450493.2222664,17347968,1000.0
1749450739.0940228,17428480,1000.0
1749451242.6089969,17593216,1000.0
1749452008.1489632,17843712,1000.0
1749452070.8495631,17864320,1000.0
1749452842.923987,18117120,1000.0
1749454800.0226462,18757504,1000.0
1749455578.7425668,19013120,1000.0
1749456353.5321164,19267072,1000.0
1749456359.7911713,19269120,1000.0
1749456371.933829,19273088,1000.0
1749456650.6633863,19364608,1000.0
1749457140.6016295,19525120,1000.0
1749457512.7694898,19646976,1000.0
1749457540.4945056,19656064,1000.0
1749457572.5918038,19666560,1000.0
1749457592.8685787,19673216,1000.0
1749457652.551272,19692800,1000.0
1749457658.0158823,19694592,1000.0
1749457666.9772184,19697536,1000.0
1749457675.5731738,19700352,1000.0
1749457686.011056,19703808,1000.0
1749457696.126237,19707136,1000.0
1749457736.992834,19720576,1000.0
1749457957.5143178,19792768,1000.0
1749458041.1525004,19820160,1000.0
1749458047.8102798,19822336,1000.0
1749458309.2156265,19907968,1000.0
1749460248.2010684,20543616,1000.0
1749460382.5195754,20587648,1000.0
1749460649.5748632,20675072,1000.0
1749461029.504905,20799616,1000.0
1749461404.0641177,20922496,1000.0
1749463005.9846606,21448064,1000.0
1749463048.865687,21462144,1000.0
1749463065.1795266,21467520,1000.0
1749463074.9252894,21470720,1000.0
1749463086.2029734,21474432,673.0
1749463114.333118,21483648,1000.0
1749463354.7369888,21562368,1000.0
1749463380.243221,21570688,1000.0
1749463384.1407375,21571968,1000.0
1749463396.6420255,21576064,1000.0
1749463400.919819,21577472,1000.0
1749463401.3023713,21577600,1000.0
1749463508.481286,21612800,1000.0
1749463724.9223886,21683840,1000.0
1749463741.2724743,21689216,1000.0
1749465866.8678534,22385920,1000.0
1749466173.4879842,22486144,1000.0
1749466189.8957214,22491520,1000.0
1749468430.0924854,23226368,1000.0
1749468456.6052282,23235072,1000.0
1749468522.9911335,23256832,1000.0
1749468537.4189966,23261568,1000.0
1749468549.529259,23265536,1000.0
1749468580.4215167,23275648,1000.0
1749468606.173647,23284096,1000.0
1749468698.9585438,23314432,1000.0
1749468701.2946708,23315200,1000.0
1749468724.7127786,23322880,924.0
1749468725.096316,23323008,1000.0
1749468796.6463084,23346432,1000.0
1749468884.0391986,23375104,1000.0
1749469643.4724689,23624192,1000.0
1749469663.4038935,23630720,1000.0
1749469751.7958586,23659648,1000.0
1749469754.5000737,23660544,1000.0
1749469876.1537747,23700480,1000.0
1749469898.3338563,23707776,1000.0
1749469967.3332539,23730432,1000.0
1749469971.236135,23731712,1000.0
1749470017.0615542,23746688,1000.0
1749470382.2347648,23866368,1000.0
1749470382.6300035,23866496,1000.0
1749470444.3191736,23886720,1000.0
1749470538.2904243,23917568,1000.0
1749470559.3833225,23924480,1000.0
1749470673.7494516,23962112,1000.0
1749470678.7930858,23963776,1000.0
1749470746.7626877,23986176,1000.0
1749470751.438786,23987712,1000.0
1749471068.2689562,24091776,1000.0
1749471070.6078722,24092544,1000.0
1749471317.224426,24173440,1000.0
1749471430.370567,24210560,1000.0
